country,date,cases,new_daily
Argentina,1/22/20,0,0
Argentina,1/23/20,0,0
Argentina,1/24/20,0,0
Argentina,1/25/20,0,0
Argentina,1/26/20,0,0
Argentina,1/27/20,0,0
Argentina,1/28/20,0,0
Argentina,1/29/20,0,0
Argentina,1/30/20,0,0
Argentina,1/31/20,0,0
Argentina,2/1/20,0,0
Argentina,2/2/20,0,0
Argentina,2/3/20,0,0
Argentina,2/4/20,0,0
Argentina,2/5/20,0,0
Argentina,2/6/20,0,0
Argentina,2/7/20,0,0
Argentina,2/8/20,0,0
Argentina,2/9/20,0,0
Argentina,2/10/20,0,0
Argentina,2/11/20,0,0
Argentina,2/12/20,0,0
Argentina,2/13/20,0,0
Argentina,2/14/20,0,0
Argentina,2/15/20,0,0
Argentina,2/16/20,0,0
Argentina,2/17/20,0,0
Argentina,2/18/20,0,0
Argentina,2/19/20,0,0
Argentina,2/20/20,0,0
Argentina,2/21/20,0,0
Argentina,2/22/20,0,0
Argentina,2/23/20,0,0
Argentina,2/24/20,0,0
Argentina,2/25/20,0,0
Argentina,2/26/20,0,0
Argentina,2/27/20,0,0
Argentina,2/28/20,0,0
Argentina,2/29/20,0,0
Argentina,3/1/20,0,0
Argentina,3/2/20,0,0
Argentina,3/3/20,1,1
Argentina,3/4/20,1,0
Argentina,3/5/20,1,0
Argentina,3/6/20,2,1
Argentina,3/7/20,8,6
Argentina,3/8/20,12,4
Argentina,3/9/20,12,0
Argentina,3/10/20,17,5
Argentina,3/11/20,19,2
Argentina,3/12/20,19,0
Argentina,3/13/20,31,12
Argentina,3/14/20,34,3
Argentina,3/15/20,45,11
Argentina,3/16/20,56,11
Argentina,3/17/20,68,12
Argentina,3/18/20,79,11
Argentina,3/19/20,97,18
Argentina,3/20/20,128,31
Argentina,3/21/20,158,30
Argentina,3/22/20,266,108
Argentina,3/23/20,301,35
Argentina,3/24/20,387,86
Argentina,3/25/20,387,0
Argentina,3/26/20,502,115
Argentina,3/27/20,589,87
Argentina,3/28/20,690,101
Argentina,3/29/20,745,55
Argentina,3/30/20,820,75
Argentina,3/31/20,1054,234
Argentina,4/1/20,1054,0
Argentina,4/2/20,1133,79
Argentina,4/3/20,1265,132
Argentina,4/4/20,1451,186
Argentina,4/5/20,1451,0
Argentina,4/6/20,1554,103
Argentina,4/7/20,1628,74
Argentina,4/8/20,1715,87
Argentina,4/9/20,1795,80
Argentina,4/10/20,1975,180
Argentina,4/11/20,1975,0
Argentina,4/12/20,2142,167
Argentina,4/13/20,2208,66
Argentina,4/14/20,2277,69
Argentina,4/15/20,2443,166
Argentina,4/16/20,2571,128
Argentina,4/17/20,2669,98
Argentina,4/18/20,2758,89
Argentina,4/19/20,2839,81
Argentina,4/20/20,2941,102
Argentina,4/21/20,3031,90
Argentina,4/22/20,3144,113
Argentina,4/23/20,3435,291
Argentina,4/24/20,3607,172
Argentina,4/25/20,3780,173
Argentina,4/26/20,3892,112
Argentina,4/27/20,4003,111
Argentina,4/28/20,4127,124
Argentina,4/29/20,4285,158
Argentina,4/30/20,4428,143
Argentina,5/1/20,4532,104
Argentina,5/2/20,4681,149
Argentina,5/3/20,4783,102
Argentina,5/4/20,4887,104
Argentina,5/5/20,5020,133
Argentina,5/6/20,5208,188
Argentina,5/7/20,5371,163
Argentina,5/8/20,5611,240
Argentina,5/9/20,5776,165
Argentina,5/10/20,6034,258
Argentina,5/11/20,6278,244
Argentina,5/12/20,6563,285
Argentina,5/13/20,6879,316
Argentina,5/14/20,7134,255
Argentina,5/15/20,7479,345
Argentina,5/16/20,7805,326
Argentina,5/17/20,8068,263
Argentina,5/18/20,8371,303
Argentina,5/19/20,8809,438
Argentina,5/20/20,9283,474
Argentina,5/21/20,9931,648
Argentina,5/22/20,10649,718
Argentina,5/23/20,11353,704
Argentina,5/24/20,12076,723
Argentina,5/25/20,12628,552
Argentina,5/26/20,13228,600
Argentina,5/27/20,13933,705
Argentina,5/28/20,14702,769
Argentina,5/29/20,15419,717
Argentina,5/30/20,16214,795
Argentina,5/31/20,16851,637
Argentina,6/1/20,17415,564
Argentina,6/2/20,18319,904
Argentina,6/3/20,19268,949
Argentina,6/4/20,20197,929
Argentina,6/5/20,21037,840
Argentina,6/6/20,22020,983
Argentina,6/7/20,22794,774
Argentina,6/8/20,23620,826
Argentina,6/9/20,24761,1141
Argentina,6/10/20,25987,1226
Argentina,6/11/20,27373,1386
Argentina,6/12/20,28764,1391
Argentina,6/13/20,30295,1531
Argentina,6/14/20,31577,1282
Argentina,6/15/20,32785,1208
Argentina,6/16/20,34159,1374
Argentina,6/17/20,35552,1393
Argentina,6/18/20,37510,1958
Argentina,6/19/20,39570,2060
Argentina,6/20/20,41204,1634
Argentina,6/21/20,42785,1581
Argentina,6/22/20,44931,2146
Argentina,6/23/20,47203,2272
Argentina,6/24/20,49851,2648
Argentina,6/25/20,52457,2606
Argentina,6/26/20,55343,2886
Argentina,6/27/20,57744,2401
Argentina,6/28/20,59933,2189
Argentina,6/29/20,62268,2335
Argentina,6/30/20,64530,2262
Argentina,7/1/20,67197,2667
Argentina,7/2/20,69941,2744
Argentina,7/3/20,72786,2845
Argentina,7/4/20,75376,2590
Argentina,7/5/20,77815,2439
Argentina,7/6/20,80447,2632
Argentina,7/7/20,83426,2979
Argentina,7/8/20,87030,3604
Argentina,7/9/20,90693,3663
Argentina,7/10/20,94060,3367
Argentina,7/11/20,97509,3449
Argentina,7/12/20,100166,2657
Argentina,7/13/20,103265,3099
Argentina,7/14/20,106910,3645
Argentina,7/15/20,111146,4236
Argentina,7/16/20,114783,3637
Argentina,7/17/20,119301,4518
Argentina,7/18/20,122524,3223
Argentina,7/19/20,126755,4231
Argentina,7/20/20,130774,4019
Argentina,7/21/20,136118,5344
Argentina,7/22/20,141900,5782
Argentina,7/23/20,148027,6127
Argentina,7/24/20,153520,5493
Argentina,7/25/20,158334,4814
Argentina,7/26/20,162526,4192
Argentina,7/27/20,167416,4890
Argentina,7/28/20,173355,5939
Argentina,7/29/20,178996,5641
Argentina,7/30/20,185373,6377
Argentina,7/31/20,191302,5929
Argentina,8/1/20,196543,5241
Argentina,8/2/20,201919,5376
Argentina,8/3/20,206743,4824
Argentina,8/4/20,213535,6792
Argentina,8/5/20,220682,7147
Argentina,8/6/20,228195,7513
Argentina,8/7/20,235677,7482
Argentina,8/8/20,241811,6134
Argentina,8/9/20,246499,4688
Argentina,8/10/20,253868,7369
Argentina,8/11/20,260911,7043
Argentina,8/12/20,268574,7663
Argentina,8/13/20,276072,7498
Argentina,8/14/20,282437,6365
Argentina,8/15/20,289100,6663
Argentina,8/16/20,294569,5469
Argentina,8/17/20,299126,4557
Argentina,8/18/20,305966,6840
Argentina,8/19/20,312659,6693
Argentina,8/20/20,320884,8225
Argentina,8/21/20,329043,8159
Argentina,8/22/20,336802,7759
Argentina,8/23/20,342154,5352
Argentina,8/24/20,350867,8713
Argentina,8/25/20,359638,8771
Argentina,8/26/20,370188,10550
Argentina,8/27/20,380292,10104
Argentina,8/28/20,392009,11717
Argentina,8/29/20,401239,9230
Argentina,8/30/20,408426,7187
Argentina,8/31/20,417735,9309
Argentina,9/1/20,428239,10504
Argentina,9/2/20,439172,10933
Argentina,9/3/20,451198,12026
Argentina,9/4/20,461882,10684
Argentina,9/5/20,471806,9924
Argentina,9/6/20,478792,6986
Argentina,9/7/20,488007,9215
Argentina,9/8/20,500034,12027
Argentina,9/9/20,512293,12259
Argentina,9/10/20,524198,11905
Argentina,9/11/20,535705,11507
Argentina,9/12/20,546481,10776
Argentina,9/13/20,555537,9056
Argentina,9/14/20,565446,9909
Argentina,9/15/20,577338,11892
Argentina,9/16/20,589012,11674
Argentina,9/17/20,601713,12701
Argentina,9/18/20,613658,11945
Argentina,9/19/20,622934,9276
Argentina,9/20/20,631365,8431
Argentina,9/21/20,640147,8782
Argentina,9/22/20,652174,12027
Argentina,9/23/20,664799,12625
Argentina,9/24/20,678266,13467
Argentina,9/25/20,691235,12969
Argentina,9/26/20,702484,11249
Argentina,9/27/20,711325,8841
Argentina,9/28/20,723132,11807
Argentina,9/29/20,736609,13477
Argentina,9/30/20,751001,14392
Argentina,10/1/20,765002,14001
Argentina,10/2/20,779689,14687
Argentina,10/3/20,790818,11129
Argentina,10/4/20,798486,7668
Argentina,10/5/20,809728,11242
Argentina,10/6/20,824468,14740
Argentina,10/7/20,840915,16447
Argentina,10/8/20,856369,15454
Argentina,10/9/20,871468,15099
Argentina,10/10/20,883882,12414
Argentina,10/11/20,894206,10324
Argentina,10/12/20,903730,9524
Argentina,10/13/20,917035,13305
Argentina,10/14/20,931967,14932
Argentina,10/15/20,949063,17096
Argentina,10/16/20,965609,16546
Argentina,10/17/20,979119,13510
Argentina,10/18/20,989680,10561
Argentina,10/19/20,1002662,12982
Argentina,10/20/20,1018999,16337
Argentina,10/21/20,1037325,18326
Argentina,10/22/20,1053650,16325
Argentina,10/23/20,1069368,15718
Argentina,10/24/20,1081336,11968
Argentina,10/25/20,1090589,9253
Argentina,10/26/20,1102301,11712
Argentina,10/27/20,1116609,14308
Argentina,10/28/20,1130533,13924
Argentina,10/29/20,1143800,13267
Argentina,10/30/20,1157179,13379
Argentina,10/31/20,1166924,9745
Argentina,11/1/20,1173533,6609
Argentina,11/2/20,1183131,9598
Argentina,11/3/20,1195276,12145
Argentina,11/4/20,1205928,10652
Argentina,11/5/20,1217028,11100
Argentina,11/6/20,1228814,11786
Argentina,11/7/20,1236851,8037
Argentina,11/8/20,1242182,5331
Argentina,11/9/20,1250499,8317
Argentina,11/10/20,1262476,11977
Argentina,11/11/20,1273356,10880
Argentina,11/12/20,1284519,11163
Argentina,11/13/20,1296378,11859
Argentina,11/14/20,1304846,8468
Argentina,11/15/20,1310491,5645
Argentina,11/16/20,1318384,7893
Argentina,11/17/20,1329005,10621
Argentina,11/18/20,1339337,10332
Argentina,11/19/20,1349434,10097
Argentina,11/20/20,1359042,9608
Argentina,11/21/20,1366182,7140
Argentina,11/22/20,1370366,4184
Argentina,11/23/20,1374631,4265
Argentina,11/24/20,1381795,7164
Argentina,11/25/20,1390388,8593
Argentina,11/26/20,1399431,9043
Argentina,11/27/20,1407277,7846
Argentina,11/28/20,1413375,6098
Argentina,11/29/20,1418807,5432
Argentina,11/30/20,1424533,5726
Argentina,12/1/20,1432570,8037
Argentina,12/2/20,1440103,7533
Argentina,12/3/20,1447732,7629
Argentina,12/4/20,1454631,6899
Argentina,12/5/20,1459832,5201
Argentina,12/6/20,1463110,3278
Argentina,12/7/20,1466309,3199
Argentina,12/8/20,1469919,3610
Argentina,12/9/20,1475222,5303
Argentina,12/10/20,1482216,6994
Argentina,12/11/20,1489328,7112
Argentina,12/12/20,1494602,5274
Argentina,12/13/20,1498160,3558
Argentina,12/14/20,1503222,5062
Argentina,12/15/20,1510203,6981
Argentina,12/16/20,1517046,6843
Argentina,12/17/20,1524372,7326
Argentina,12/18/20,1531374,7002
Argentina,12/19/20,1537169,5795
Argentina,12/20/20,1541285,4116
Argentina,12/21/20,1547138,5853
Argentina,12/22/20,1555279,8141
Argentina,12/23/20,1563865,8586
Argentina,12/24/20,1563865,0
Argentina,12/25/20,1574554,10689
Argentina,12/26/20,1578267,3713
Argentina,12/27/20,1583297,5030
Argentina,12/28/20,1590513,7216
Argentina,12/29/20,1602163,11650
Argentina,12/30/20,1613928,11765
Argentina,12/31/20,1625514,11586
Argentina,1/1/21,1629594,4080
Argentina,1/2/21,1634834,5240
Argentina,1/3/21,1640718,5884
Argentina,1/4/21,1648940,8222
Argentina,1/5/21,1662730,13790
Argentina,1/6/21,1676171,13441
Argentina,1/7/21,1690006,13835
Argentina,1/8/21,1703352,13346
Argentina,1/9/21,1714409,11057
Argentina,1/10/21,1722217,7808
Argentina,1/11/21,1730921,8704
Argentina,1/12/21,1744704,13783
Argentina,1/13/21,1757429,12725
Argentina,1/14/21,1770715,13286
Argentina,1/15/21,1783047,12332
Argentina,1/16/21,1791979,8932
Argentina,1/17/21,1799243,7264
Argentina,1/18/21,1807428,8185
Argentina,1/19/21,1819569,12141
Argentina,1/20/21,1831681,12112
Argentina,1/21/21,1843077,11396
Argentina,1/22/21,1853830,10753
Argentina,1/23/21,1862192,8362
Argentina,1/24/21,1867223,5031
Argentina,1/25/21,1874801,7578
Argentina,1/26/21,1885210,10409
Argentina,1/27/21,1896053,10843
Argentina,1/28/21,1905524,9471
Argentina,1/29/21,1915362,9838
Argentina,1/30/21,1922264,6902
Argentina,1/31/21,1927239,4975
Argentina,2/1/21,1933853,6614
Argentina,2/2/21,1943548,9695
Argentina,2/3/21,1952744,9196
Argentina,2/4/21,1961635,8891
Argentina,2/5/21,1970009,8374
Argentina,2/6/21,1976689,6680
Argentina,2/7/21,1980347,3658
Argentina,2/8/21,1985501,5154
Argentina,2/9/21,1993295,7794
Argentina,2/10/21,2001034,7739
Argentina,2/11/21,2008345,7311
Argentina,2/12/21,2015496,7151
Argentina,2/13/21,2021553,6057
Argentina,2/14/21,2025798,4245
Argentina,2/15/21,2029057,3259
Argentina,2/16/21,2033060,4003
Argentina,2/17/21,2039124,6064
Argentina,2/18/21,2046795,7671
Argentina,2/19/21,2054681,7886
Argentina,2/20/21,2060625,5944
Argentina,2/21/21,2064334,3709
Argentina,2/22/21,2069751,5417
Argentina,2/23/21,2077228,7477
Argentina,2/24/21,2085411,8183
Argentina,2/25/21,2093645,8234
Argentina,2/26/21,2098728,5083
Argentina,2/27/21,2104197,5469
Argentina,2/28/21,2107365,3168
Argentina,3/1/21,2112023,4658
Argentina,3/2/21,2118676,6653
Argentina,3/3/21,2126531,7855
Argentina,3/4/21,2133963,7432
Argentina,3/5/21,2141854,7891
Argentina,3/6/21,2146714,4860
Argentina,3/7/21,2149636,2922
Argentina,3/8/21,2154694,5058
Argentina,3/9/21,2162001,7307
Argentina,3/10/21,2169694,7693
Argentina,3/11/21,2177898,8204
Argentina,3/12/21,2185747,7849
Argentina,3/13/21,2192025,6278
Argentina,3/14/21,2195722,3697
Argentina,3/15/21,2201886,6164
Argentina,3/16/21,2210121,8235
Argentina,3/17/21,2218425,8304
Argentina,3/18/21,2226753,8328
Argentina,3/19/21,2234913,8160
Argentina,3/20/21,2241739,6826
Argentina,3/21/21,2245771,4032
Argentina,3/22/21,2252172,6401
Argentina,3/23/21,2261577,9405
Argentina,3/24/21,2269877,8300
Argentina,3/25/21,2278115,8238
Argentina,3/26/21,2291051,12936
Argentina,3/27/21,2301389,10338
Argentina,3/28/21,2308597,7208
Argentina,3/29/21,2322611,14014
Argentina,3/30/21,2332765,10154
Argentina,3/31/21,2348821,16056
Argentina,4/1/21,2363251,14430
Argentina,4/2/21,2373153,9902
Argentina,4/3/21,2383537,10384
Argentina,4/4/21,2393492,9955
Argentina,4/5/21,2407159,13667
Argentina,4/6/21,2428029,20870
Argentina,4/7/21,2450068,22039
Argentina,4/8/21,2473751,23683
Argentina,4/9/21,2497881,24130
Argentina,4/10/21,2517300,19419
Argentina,4/11/21,2532562,15262
Argentina,4/12/21,2551999,19437
Argentina,4/13/21,2579000,27001
Argentina,4/14/21,2604157,25157
Argentina,4/15/21,2629156,24999
Argentina,4/16/21,2658628,29472
Argentina,4/17/21,2677747,19119
Argentina,4/18/21,2694014,16267
Argentina,4/19/21,2714475,20461
Argentina,4/20/21,2743620,29145
Argentina,4/21/21,2769552,25932
Argentina,4/22/21,2796768,27216
Argentina,4/23/21,2824652,27884
Argentina,4/24/21,2845872,21220
Argentina,4/25/21,2860884,15012
Argentina,4/26/21,2879677,18793
Argentina,4/27/21,2905172,25495
Argentina,4/28/21,2928890,23718
Argentina,4/29/21,2954943,26053
Argentina,4/30/21,2977363,22420
Argentina,5/1/21,2993865,16502
Argentina,5/2/21,3005259,11394
Argentina,5/3/21,3021179,15920
Argentina,5/4/21,3047417,26238
Argentina,5/5/21,3071496,24079
Argentina,5/6/21,3095582,24086
Argentina,5/7/21,3118134,22552
Argentina,5/8/21,3136158,18024
Argentina,5/9/21,3147740,11582
Argentina,5/10/21,3165121,17381
Argentina,5/11/21,3191097,25976
Argentina,5/12/21,3215572,24475
Argentina,5/13/21,3242103,26531
Argentina,5/14/21,3269466,27363
Argentina,5/15/21,3290935,21469
Argentina,5/16/21,3307285,16350
Argentina,5/17/21,3335965,28680
Argentina,5/18/21,3371508,35543
Argentina,5/19/21,3411160,39652
Argentina,5/20/21,3447044,35884
Argentina,5/21/21,3482512,35468
Argentina,5/22/21,3514683,32171
Argentina,5/23/21,3539484,24801
Argentina,5/24/21,3562135,22651
Argentina,5/25/21,3586736,24601
Argentina,5/26/21,3622135,35399
Argentina,5/27/21,3663215,41080
Argentina,5/28/21,3702422,39207
Argentina,5/29/21,3732263,29841
Argentina,5/30/21,3753609,21346
Argentina,5/31/21,3781784,28175
Argentina,6/1/21,3817139,35355
Argentina,6/2/21,3852156,35017
Argentina,6/3/21,3884447,32291
Argentina,6/4/21,3915397,30950
Argentina,6/5/21,3939024,23627
Argentina,6/6/21,3955439,16415
Argentina,6/7/21,3977634,22195
Argentina,6/8/21,4008771,31137
Argentina,6/9/21,4038528,29757
Argentina,6/10/21,4066156,27628
Argentina,6/11/21,4093090,26934
Argentina,6/12/21,4111147,18057
Argentina,6/13/21,4124190,13043
Argentina,6/14/21,4145482,21292
Argentina,6/15/21,4172742,27260
Argentina,6/16/21,4198620,25878
Argentina,6/17/21,4222400,23780
Argentina,6/18/21,4242763,20363
Argentina,6/19/21,4258394,15631
Argentina,6/20/21,4268789,10395
Argentina,6/21/21,4277395,8606
Argentina,6/22/21,4298782,21387
Argentina,6/23/21,4326101,27319
Argentina,6/24/21,4350564,24463
Argentina,6/25/21,4374587,24023
Argentina,6/26/21,4393142,18555
Argentina,6/27/21,4405247,12105
Argentina,6/28/21,4423636,18389
Argentina,6/29/21,4447701,24065
Argentina,6/30/21,4470374,22673
Argentina,7/1/21,4491551,21177
Argentina,7/2/21,4512439,20888
Argentina,7/3/21,4526473,14034
Argentina,7/4/21,4535473,9000
Argentina,7/5/21,4552750,17277
Argentina,7/6/21,4574340,21590
Argentina,7/7/21,4593763,19423
Argentina,7/8/21,4613019,19256
Argentina,7/9/21,4627537,14518
Argentina,7/10/21,4639098,11561
Argentina,7/11/21,4647948,8850
Argentina,7/12/21,4662937,14989
Argentina,7/13/21,4682960,20023
Argentina,7/14/21,4702657,19697
Argentina,7/15/21,4719952,17295
Argentina,7/16/21,4737213,17261
Argentina,7/17/21,4749443,12230
Argentina,7/18/21,4756378,6935
Argentina,7/19/21,4769142,12764
Argentina,7/20/21,4784219,15077
Argentina,7/21/21,4798851,14632
Argentina,7/22/21,4812351,13500
Argentina,7/23/21,4827973,15622
Argentina,7/24/21,4839109,11136
Argentina,7/25/21,4846615,7506
Argentina,7/26/21,4859170,12555
Argentina,7/27/21,4875927,16757
Argentina,7/28/21,4891810,15883
Argentina,7/29/21,4905925,14115
Argentina,7/30/21,4919408,13483
Argentina,7/31/21,4929764,10356
Argentina,8/1/21,4935847,6083
Argentina,8/2/21,4947030,11183
Argentina,8/3/21,4961880,14850
Argentina,8/4/21,4975616,13736
Argentina,8/5/21,4989402,13786
Argentina,8/6/21,5002951,13549
Argentina,8/7/21,5012754,9803
Argentina,8/8/21,5018895,6141
Argentina,8/9/21,5029075,10180
Argentina,8/10/21,5041487,12412
Argentina,8/11/21,5052884,11397
Argentina,8/12/21,5066253,13369
Argentina,8/13/21,5074725,8472
Argentina,8/14/21,5080908,6183
Argentina,8/15/21,5084635,3727
Argentina,8/16/21,5088271,3636
Argentina,8/17/21,5096443,8172
Brazil,1/22/20,0,0
Brazil,1/23/20,0,0
Brazil,1/24/20,0,0
Brazil,1/25/20,0,0
Brazil,1/26/20,0,0
Brazil,1/27/20,0,0
Brazil,1/28/20,0,0
Brazil,1/29/20,0,0
Brazil,1/30/20,0,0
Brazil,1/31/20,0,0
Brazil,2/1/20,0,0
Brazil,2/2/20,0,0
Brazil,2/3/20,0,0
Brazil,2/4/20,0,0
Brazil,2/5/20,0,0
Brazil,2/6/20,0,0
Brazil,2/7/20,0,0
Brazil,2/8/20,0,0
Brazil,2/9/20,0,0
Brazil,2/10/20,0,0
Brazil,2/11/20,0,0
Brazil,2/12/20,0,0
Brazil,2/13/20,0,0
Brazil,2/14/20,0,0
Brazil,2/15/20,0,0
Brazil,2/16/20,0,0
Brazil,2/17/20,0,0
Brazil,2/18/20,0,0
Brazil,2/19/20,0,0
Brazil,2/20/20,0,0
Brazil,2/21/20,0,0
Brazil,2/22/20,0,0
Brazil,2/23/20,0,0
Brazil,2/24/20,0,0
Brazil,2/25/20,0,0
Brazil,2/26/20,1,1
Brazil,2/27/20,1,0
Brazil,2/28/20,1,0
Brazil,2/29/20,2,1
Brazil,3/1/20,2,0
Brazil,3/2/20,2,0
Brazil,3/3/20,2,0
Brazil,3/4/20,4,2
Brazil,3/5/20,4,0
Brazil,3/6/20,13,9
Brazil,3/7/20,13,0
Brazil,3/8/20,20,7
Brazil,3/9/20,25,5
Brazil,3/10/20,31,6
Brazil,3/11/20,38,7
Brazil,3/12/20,52,14
Brazil,3/13/20,151,99
Brazil,3/14/20,151,0
Brazil,3/15/20,162,11
Brazil,3/16/20,200,38
Brazil,3/17/20,321,121
Brazil,3/18/20,372,51
Brazil,3/19/20,621,249
Brazil,3/20/20,793,172
Brazil,3/21/20,1021,228
Brazil,3/22/20,1546,525
Brazil,3/23/20,1924,378
Brazil,3/24/20,2247,323
Brazil,3/25/20,2554,307
Brazil,3/26/20,2985,431
Brazil,3/27/20,3417,432
Brazil,3/28/20,3904,487
Brazil,3/29/20,4256,352
Brazil,3/30/20,4579,323
Brazil,3/31/20,5717,1138
Brazil,4/1/20,6836,1119
Brazil,4/2/20,8044,1208
Brazil,4/3/20,9056,1012
Brazil,4/4/20,10360,1304
Brazil,4/5/20,11130,770
Brazil,4/6/20,12161,1031
Brazil,4/7/20,14034,1873
Brazil,4/8/20,16170,2136
Brazil,4/9/20,18092,1922
Brazil,4/10/20,19638,1546
Brazil,4/11/20,20727,1089
Brazil,4/12/20,22192,1465
Brazil,4/13/20,23430,1238
Brazil,4/14/20,25262,1832
Brazil,4/15/20,28320,3058
Brazil,4/16/20,30425,2105
Brazil,4/17/20,33682,3257
Brazil,4/18/20,36658,2976
Brazil,4/19/20,38654,1996
Brazil,4/20/20,40743,2089
Brazil,4/21/20,43079,2336
Brazil,4/22/20,45757,2678
Brazil,4/23/20,50036,4279
Brazil,4/24/20,54043,4007
Brazil,4/25/20,59324,5281
Brazil,4/26/20,63100,3776
Brazil,4/27/20,67446,4346
Brazil,4/28/20,73235,5789
Brazil,4/29/20,79685,6450
Brazil,4/30/20,87187,7502
Brazil,5/1/20,92202,5015
Brazil,5/2/20,97100,4898
Brazil,5/3/20,101826,4726
Brazil,5/4/20,108620,6794
Brazil,5/5/20,115455,6835
Brazil,5/6/20,126611,11156
Brazil,5/7/20,135773,9162
Brazil,5/8/20,146894,11121
Brazil,5/9/20,156061,9167
Brazil,5/10/20,162699,6638
Brazil,5/11/20,169594,6895
Brazil,5/12/20,178214,8620
Brazil,5/13/20,190137,11923
Brazil,5/14/20,203165,13028
Brazil,5/15/20,220291,17126
Brazil,5/16/20,233511,13220
Brazil,5/17/20,241080,7569
Brazil,5/18/20,255368,14288
Brazil,5/19/20,271885,16517
Brazil,5/20/20,291579,19694
Brazil,5/21/20,310087,18508
Brazil,5/22/20,330890,20803
Brazil,5/23/20,347398,16508
Brazil,5/24/20,363211,15813
Brazil,5/25/20,374898,11687
Brazil,5/26/20,391222,16324
Brazil,5/27/20,411821,20599
Brazil,5/28/20,438238,26417
Brazil,5/29/20,465166,26928
Brazil,5/30/20,498440,33274
Brazil,5/31/20,514849,16409
Brazil,6/1/20,526447,11598
Brazil,6/2/20,555383,28936
Brazil,6/3/20,584016,28633
Brazil,6/4/20,614941,30925
Brazil,6/5/20,645771,30830
Brazil,6/6/20,672846,27075
Brazil,6/7/20,691758,18912
Brazil,6/8/20,707412,15654
Brazil,6/9/20,739503,32091
Brazil,6/10/20,772416,32913
Brazil,6/11/20,802828,30412
Brazil,6/12/20,828810,25982
Brazil,6/13/20,850514,21704
Brazil,6/14/20,867624,17110
Brazil,6/15/20,888271,20647
Brazil,6/16/20,923189,34918
Brazil,6/17/20,955377,32188
Brazil,6/18/20,978142,22765
Brazil,6/19/20,1032913,54771
Brazil,6/20/20,1067579,34666
Brazil,6/21/20,1083341,15762
Brazil,6/22/20,1106470,23129
Brazil,6/23/20,1145906,39436
Brazil,6/24/20,1188631,42725
Brazil,6/25/20,1228114,39483
Brazil,6/26/20,1274974,46860
Brazil,6/27/20,1313667,38693
Brazil,6/28/20,1344143,30476
Brazil,6/29/20,1368195,24052
Brazil,6/30/20,1402041,33846
Brazil,7/1/20,1448753,46712
Brazil,7/2/20,1496858,48105
Brazil,7/3/20,1539081,42223
Brazil,7/4/20,1577004,37923
Brazil,7/5/20,1603055,26051
Brazil,7/6/20,1623284,20229
Brazil,7/7/20,1668589,45305
Brazil,7/8/20,1713160,44571
Brazil,7/9/20,1755779,42619
Brazil,7/10/20,1800827,45048
Brazil,7/11/20,1839850,39023
Brazil,7/12/20,1864681,24831
Brazil,7/13/20,1884967,20286
Brazil,7/14/20,1926824,41857
Brazil,7/15/20,1966748,39924
Brazil,7/16/20,2012151,45403
Brazil,7/17/20,2046328,34177
Brazil,7/18/20,2074860,28532
Brazil,7/19/20,2098389,23529
Brazil,7/20/20,2118646,20257
Brazil,7/21/20,2159654,41008
Brazil,7/22/20,2227514,67860
Brazil,7/23/20,2287475,59961
Brazil,7/24/20,2343366,55891
Brazil,7/25/20,2394513,51147
Brazil,7/26/20,2419091,24578
Brazil,7/27/20,2442375,23284
Brazil,7/28/20,2483191,40816
Brazil,7/29/20,2552265,69074
Brazil,7/30/20,2610102,57837
Brazil,7/31/20,2662485,52383
Brazil,8/1/20,2707877,45392
Brazil,8/2/20,2733677,25800
Brazil,8/3/20,2750318,16641
Brazil,8/4/20,2801921,51603
Brazil,8/5/20,2859073,57152
Brazil,8/6/20,2912212,53139
Brazil,8/7/20,2962442,50230
Brazil,8/8/20,3012412,49970
Brazil,8/9/20,3035422,23010
Brazil,8/10/20,3057470,22048
Brazil,8/11/20,3109630,52160
Brazil,8/12/20,3164785,55155
Brazil,8/13/20,3224876,60091
Brazil,8/14/20,3275520,50644
Brazil,8/15/20,3317096,41576
Brazil,8/16/20,3340197,23101
Brazil,8/17/20,3359570,19373
Brazil,8/18/20,3407354,47784
Brazil,8/19/20,3456652,49298
Brazil,8/20/20,3501975,45323
Brazil,8/21/20,3532330,30355
Brazil,8/22/20,3582362,50032
Brazil,8/23/20,3605783,23421
Brazil,8/24/20,3622861,17078
Brazil,8/25/20,3669995,47134
Brazil,8/26/20,3717156,47161
Brazil,8/27/20,3761391,44235
Brazil,8/28/20,3804803,43412
Brazil,8/29/20,3846153,41350
Brazil,8/30/20,3862311,16158
Brazil,8/31/20,3908272,45961
Brazil,9/1/20,3950931,42659
Brazil,9/2/20,3997865,46934
Brazil,9/3/20,4041638,43773
Brazil,9/4/20,4091801,50163
Brazil,9/5/20,4123000,31199
Brazil,9/6/20,4137521,14521
Brazil,9/7/20,4147794,10273
Brazil,9/8/20,4162073,14279
Brazil,9/9/20,4197889,35816
Brazil,9/10/20,4238446,40557
Brazil,9/11/20,4282164,43718
Brazil,9/12/20,4315687,33523
Brazil,9/13/20,4330455,14768
Brazil,9/14/20,4345610,15155
Brazil,9/15/20,4382263,36653
Brazil,9/16/20,4419083,36820
Brazil,9/17/20,4455386,36303
Brazil,9/18/20,4495183,39797
Brazil,9/19/20,4528240,33057
Brazil,9/20/20,4544629,16389
Brazil,9/21/20,4558040,13411
Brazil,9/22/20,4591364,33324
